species,question,Q1,Median,Q3
EUMOPS_HANSAE,popSize,1178.7501254784393,4310.398955897346,11142.301061370388
EUMOPS_HANSAE,popTrend,-0.0984857567094958,-0.0515040566985101,-0.004522356687524411
VAMPYRODES_MAJOR,popSize,8708.011386293303,26128.75586746897,59983.97285454047
VAMPYRODES_MAJOR,popTrend,-0.12045291761864017,-0.07552912076652875,-0.030605323914417323
VAMPYRESSA_THYONE,popSize,18678.1312793479,34513.58448666881,57677.755421559625
VAMPYRESSA_THYONE,popTrend,-0.1356527747798661,-0.06624558103411526,0.003161612711635578
NOCTILIO_ALBIVENTRIS,popSize,621.7141226247511,1675.018583994866,3597.1650772149133
NOCTILIO_ALBIVENTRIS,popTrend,-0.1216092858007688,-0.07279600372095497,-0.02398272164114116
URODERMA_MAGNIROSTRUM,popSize,2491.95756214238,4182.444329905787,6518.135585536334
URODERMA_MAGNIROSTRUM,popTrend,-0.09840408442699439,-0.058103023749782864,-0.017801963072571335
NOCTILIO_LEPORINUS,popSize,27060.014614830547,87541.3738399585,210364.51509122318
NOCTILIO_LEPORINUS,popTrend,-0.09499775393857862,-0.03816781461137441,0.018662124715829793
