species,question,Q1,Median,Q3
LASIURUS_CINEREUS,tr_sub4,4.932878648348765e-6,3.301964691810169e-4,0.004219736789160358
TADARIDA_BRASILIENSIS,ag_sub1,4.5917763434014066e-5,0.002134994351902186,0.022157242683745637
TADARIDA_BRASILIENSIS,ag_sub2,1.2572135432316363e-5,6.128918034085362e-4,0.006572529924258725
TADARIDA_BRASILIENSIS,ag_sub3,1.8881935002176402e-5,7.902442424785582e-4,0.007791076588975487
TADARIDA_BRASILIENSIS,ag_sub4,4.871183373867631e-6,1.2094459745037644e-4,8.996751728293324e-4
TADARIDA_BRASILIENSIS,bi_sub1,1.497306309490263e-5,1.325815327435865e-4,5.634885857424849e-4
TADARIDA_BRASILIENSIS,bi_sub2,6.796050875758288e-6,2.046595737582894e-4,0.0016903716204005382
TADARIDA_BRASILIENSIS,bi_sub3,3.670236388021604e-5,0.0012651479806376892,0.011203141282413509
TADARIDA_BRASILIENSIS,bi_sub4,6.042288612215149e-6,9.903416761303675e-5,5.881582971913672e-4
TADARIDA_BRASILIENSIS,cli_sub1,1.434231455814377e-4,0.004098693634194129,0.03248280218439026
TADARIDA_BRASILIENSIS,cli_sub2,0.0023960176428768363,0.02223104597216389,0.09383100486586171
TADARIDA_BRASILIENSIS,cli_sub3,6.251908651430613e-4,0.008761749459251345,0.04698031415909487
TADARIDA_BRASILIENSIS,cli_sub4,3.6719566193875827e-5,0.0015666600446490125,0.015557110089973625
TADARIDA_BRASILIENSIS,cli_sub5,9.92237207031951e-6,3.655947328085608e-4,0.0033683342494334524
TADARIDA_BRASILIENSIS,dev_sub1,1.9342331357044817e-4,0.004920252355801157,0.036547328178488714
TADARIDA_BRASILIENSIS,dev_sub2,4.228409645631065e-5,0.001754929585939221,0.01715365971165783
TADARIDA_BRASILIENSIS,dev_sub3,3.752696505315086e-5,0.0017861244919850474,0.018803253389698793
TADARIDA_BRASILIENSIS,en_sub1,4.83685646727924e-6,1.2044489829528305e-4,8.973870810456547e-4
TADARIDA_BRASILIENSIS,en_sub2,0.0029640472973011664,0.023235044904410057,0.08969580223502027
TADARIDA_BRASILIENSIS,en_sub3,0.0012429568887547724,0.01255300741690334,0.05622059732465756
TADARIDA_BRASILIENSIS,geo_sub1,6.715649567219514e-6,2.5123921241806745e-4,0.0023350873306068366
TADARIDA_BRASILIENSIS,geo_sub2,9.313152573550714e-6,4.3068492759174443e-4,0.004490967771715161
TADARIDA_BRASILIENSIS,geo_sub3,9.27930634973856e-6,3.843405772303506e-4,0.0037742201269690217
TADARIDA_BRASILIENSIS,hu_sub1,3.1596862193068373e-4,0.006311228451419,0.041059315477698366
TADARIDA_BRASILIENSIS,hu_sub2,4.758315278524491e-6,1.2105620330804497e-4,9.12502182434437e-4
TADARIDA_BRASILIENSIS,hu_sub3,9.354228547739024e-5,0.002480048253357229,0.018978066027589335
TADARIDA_BRASILIENSIS,in_sub1,1.3555741344709994e-5,1.7738051651097886e-4,9.322640417561639e-4
TADARIDA_BRASILIENSIS,in_sub2,6.725744193936408e-6,2.588740121514434e-4,0.0024436008584339994
TADARIDA_BRASILIENSIS,in_sub3,6.315551552536792e-6,2.3924907172356104e-4,0.0022390030522800907
TADARIDA_BRASILIENSIS,in_sub4,6.709793190773987e-6,2.5879820770446867e-4,0.0024456633076727495
TADARIDA_BRASILIENSIS,in_sub5,1.693026066276959e-5,7.344260951276999e-4,0.0073854562106348
TADARIDA_BRASILIENSIS,in_sub6,1.419192719764543e-5,6.153426392249355e-4,0.006189487624057435
TADARIDA_BRASILIENSIS,na_sub1,0.00015426264281045104,0.004727111849475095,0.038803283891414964
TADARIDA_BRASILIENSIS,na_sub2,2.2610428690355057e-5,0.0013494794151390668,0.01610439332442659
TADARIDA_BRASILIENSIS,na_sub3,2.7366789179981024e-05,5.201083967438923e-4,0.003343427815742133
TADARIDA_BRASILIENSIS,po_sub1,2.1813037546084931e-4,0.0036764043204379018,0.02198710870213283
TADARIDA_BRASILIENSIS,po_sub2,4.119544360124543e-5,0.0019146419478185876,0.019885931097392784
TADARIDA_BRASILIENSIS,po_sub3,0.0029742209274549246,0.024138226785269275,0.09477383474484014
TADARIDA_BRASILIENSIS,po_sub4,1.4235996558911923e-5,6.287171385060955e-4,0.006387493736203169
TADARIDA_BRASILIENSIS,po_sub5,1.4989480946094666e-5,6.143820152171112e-4,0.005993106497141522
TADARIDA_BRASILIENSIS,po_sub6,1.6818340199524406e-4,0.004822422472278342,0.03819463746196683
TADARIDA_BRASILIENSIS,tr_sub1,9.054528080599951e-6,1.430802238241184e-4,8.33005575326205e-4
TADARIDA_BRASILIENSIS,tr_sub2,6.8919748959210225e-6,1.5385411002930184e-4,0.0010801834370125238
TADARIDA_BRASILIENSIS,tr_sub3,5.042061171006672e-6,1.1342230912166347e-4,7.997226725334486e-4
TADARIDA_BRASILIENSIS,tr_sub4,1.786583406428473e-5,5.890941725050661e-4,0.005104810003870225
MYOTIS_FORTIDENS,ag_sub1,3.338653351689367e-4,0.006084319428804067,0.03772250798218846
MYOTIS_FORTIDENS,ag_sub2,1.895182929815145e-5,7.319799820892565e-4,0.0069094197775608915
MYOTIS_FORTIDENS,ag_sub3,6.22623299105547e-4,0.007895092139304484,0.040213760424385514
MYOTIS_FORTIDENS,ag_sub4,1.4443599493852688e-5,5.655529634636904e-4,0.005382043171468438
MYOTIS_FORTIDENS,bi_sub1,2.041602833910656e-5,2.495310488118134e-5,3.011894325784028e-5
MYOTIS_FORTIDENS,bi_sub2,1.4455649602924755e-5,1.1489357145492484e-4,4.6027776775546075e-4
MYOTIS_FORTIDENS,bi_sub3,2.512582604557592e-4,0.005397135034335932,0.036585316686343794
MYOTIS_FORTIDENS,bi_sub4,8.590067987929955e-6,1.4026872980566887e-4,8.312907918989248e-4
MYOTIS_FORTIDENS,cli_sub1,1.974081473760139e-4,0.006914446622452827,0.06044282344039309
MYOTIS_FORTIDENS,cli_sub2,0.0015126671416361476,0.013566011809726443,0.05696597462856612
MYOTIS_FORTIDENS,cli_sub3,2.9066156735087635e-4,0.005993243257001287,0.03968764235712818
MYOTIS_FORTIDENS,cli_sub4,3.0625589606112413e-4,0.005815589352277208,0.03687849534354626
MYOTIS_FORTIDENS,cli_sub5,4.851838331646145e-6,2.2602751505404941e-4,0.0023685710972899013
MYOTIS_FORTIDENS,dev_sub1,4.057098724566242e-5,9.862919072916878e-4,0.007234855281045283
MYOTIS_FORTIDENS,dev_sub2,8.799803628008643e-6,4.043927945080726e-4,0.004202814782534071
MYOTIS_FORTIDENS,dev_sub3,1.542820818764551e-5,7.369426762351333e-4,0.007810772978362968
MYOTIS_FORTIDENS,en_sub1,1.0883053443522174e-5,1.0335082968640289e-4,4.5637867625665903e-4
MYOTIS_FORTIDENS,en_sub2,3.808889714301388e-5,0.001362282241236688,0.012302648912958847
MYOTIS_FORTIDENS,en_sub3,3.851694917881257e-5,0.001625956802269564,0.01604887960818213
MYOTIS_FORTIDENS,geo_sub1,2.047596419912382e-5,2.5096456572707327e-05,3.0366532950110944e-5
MYOTIS_FORTIDENS,geo_sub2,6.560387169491252e-6,1.5571784782330002e-4,0.001130271332026915
MYOTIS_FORTIDENS,geo_sub3,9.73395275400444e-6,2.0041484960268193e-4,0.0013465289591936057
MYOTIS_FORTIDENS,hu_sub1,1.953768253799929e-5,0.0012837726590042647,0.01615243492330276
MYOTIS_FORTIDENS,hu_sub2,2.0333999940851532e-5,2.4965410042721127e-5,3.025365993894498e-5
MYOTIS_FORTIDENS,hu_sub3,1.1075754507303528e-5,1.7967372200499996e-4,0.001060945820860912
MYOTIS_FORTIDENS,in_sub1,5.715052645438972e-6,1.3675089336760127e-4,9.97008134147372e-4
MYOTIS_FORTIDENS,in_sub2,1.078958702346561e-5,1.840879973349051e-4,0.0011171185139703264
MYOTIS_FORTIDENS,in_sub3,5.715517647237967e-6,1.5768105043706778e-4,0.0012419407005000306
MYOTIS_FORTIDENS,in_sub4,9.414621995642054e-6,2.960855479504331e-4,0.002503127733563597
MYOTIS_FORTIDENS,in_sub5,4.935168186680708e-6,2.2630033920551464e-4,0.0023509737434408776
MYOTIS_FORTIDENS,in_sub6,5.8531019000947225e-6,1.3647940201871794e-4,9.811621629296607e-4
MYOTIS_FORTIDENS,na_sub1,3.255874604372907e-4,0.005894829469798978,0.03643773511716519
MYOTIS_FORTIDENS,na_sub2,4.8680532706588335e-5,4.3111028910211026e-4,0.001831657275064244
MYOTIS_FORTIDENS,na_sub3,2.1747204234467504e-5,7.817650683558888e-4,0.007095210146932194
MYOTIS_FORTIDENS,po_sub1,3.218375813392357e-5,0.0011496548053434173,0.010383848708492294
MYOTIS_FORTIDENS,po_sub2,8.337013497720137e-6,7.867326983320099e-4,0.012113178317095574
MYOTIS_FORTIDENS,po_sub3,0.002428254953564885,0.020943357773044367,0.0852562910859338
MYOTIS_FORTIDENS,po_sub4,2.037532480290282e-5,2.49447797228866e-5,3.0152925358657364e-5
MYOTIS_FORTIDENS,po_sub5,8.690044786217318e-6,4.1511129405791817e-4,0.004406334053595367
MYOTIS_FORTIDENS,po_sub6,1.671145121273851e-5,0.0012745306236025909,0.01739994672539491
MYOTIS_FORTIDENS,tr_sub1,4.467574363127994e-5,0.0016058551129689192,0.014528082014814703
MYOTIS_FORTIDENS,tr_sub2,2.034524280163766e-5,2.492266622662959e-5,3.0141832123061047e-5
MYOTIS_FORTIDENS,tr_sub3,2.0457898909807925e-5,2.506113574473147e-5,3.0309795446783824e-5
MYOTIS_FORTIDENS,tr_sub4,2.0440142665425928e-5,2.5034347661465583e-5,3.0272046619671205e-5
PROMOPS_CENTRALIS,ag_sub1,4.568729675798856e-6,3.1182430273829997e-4,0.004028246354029849
PROMOPS_CENTRALIS,ag_sub2,4.56127064938703e-6,3.115878937010947e-4,0.004027138802184205
PROMOPS_CENTRALIS,ag_sub3,2.911718135680219e-5,0.0010611543347341424,0.009692627572880474
PROMOPS_CENTRALIS,ag_sub4,2.0476378864366053e-5,2.5055497679013123e-5,3.0272955681385043e-5
PROMOPS_CENTRALIS,bi_sub1,2.044053464191716e-5,2.502277974135647e-5,3.0245262512391727e-5
PROMOPS_CENTRALIS,bi_sub2,2.035416206650767e-5,2.4892779076461995e-5,3.0062369102856428e-5
PROMOPS_CENTRALIS,bi_sub3,1.0880329432285947e-5,6.576506526317112e-4,0.007931946640099552
PROMOPS_CENTRALIS,bi_sub4,2.040884966162278e-5,2.4962926506666156e-5,3.0150552465568167e-5
PROMOPS_CENTRALIS,cli_sub1,7.784149245515892e-5,0.0034999344332213847,0.03545101807890372
PROMOPS_CENTRALIS,cli_sub2,0.004972781283137206,0.02320045043782315,0.06782727296601465
PROMOPS_CENTRALIS,cli_sub3,7.948760880590927e-5,0.0020113844471444063,0.01503133217147623
PROMOPS_CENTRALIS,cli_sub4,2.9255547434754e-5,0.0025243929662815577,0.036563855820176405
PROMOPS_CENTRALIS,cli_sub5,2.050658795681925e-5,2.5138319116776517e-5,3.0421786236666486e-5
PROMOPS_CENTRALIS,dev_sub1,2.1773473781509155e-5,7.158337813752825e-4,0.006190350036977744
PROMOPS_CENTRALIS,dev_sub2,9.491477894283173e-6,4.287058622236046e-4,0.004413121464523249
PROMOPS_CENTRALIS,dev_sub3,2.0444959298136694e-5,2.502579752975583e-5,3.0246362168783375e-5
PROMOPS_CENTRALIS,en_sub1,2.0545581432110968e-5,2.5089510055264873e-5,3.0260305600348533e-5
PROMOPS_CENTRALIS,en_sub2,1.250018838038116e-5,1.3889341621633618e-4,6.680289448950368e-4
PROMOPS_CENTRALIS,en_sub3,0.0025126473179080617,0.020637447970637,0.08192203355878136
PROMOPS_CENTRALIS,geo_sub1,2.0408675259110555e-5,2.5010758533281037e-5,3.025941228279734e-5
PROMOPS_CENTRALIS,geo_sub2,2.050163884874794e-5,2.504869538621262e-5,3.022472086309173e-5
PROMOPS_CENTRALIS,geo_sub3,2.0386216758013693e-5,2.491599024802085e-5,3.0073425228293866e-5
PROMOPS_CENTRALIS,hu_sub1,2.0385090678411952e-5,2.5049862782646525e-5,3.037911089998861e-5
PROMOPS_CENTRALIS,hu_sub2,2.0546525972495368e-5,2.505307543938431e-5,3.01764985426857e-5
PROMOPS_CENTRALIS,hu_sub3,7.12927051740737e-6,1.6895079815162686e-4,0.001225212732270304
PROMOPS_CENTRALIS,in_sub1,2.0369635048710278e-5,2.4908106468970582e-5,3.0077061271554054e-5
PROMOPS_CENTRALIS,in_sub2,2.0460778130166123e-5,2.502347451865233e-5,3.022053138411821e-5
PROMOPS_CENTRALIS,in_sub3,2.042572226931384e-5,2.4944330827607327e-5,3.008646748515216e-5
PROMOPS_CENTRALIS,in_sub4,2.045039391500428e-5,2.5059442119835566e-5,3.031571720170405e-5
PROMOPS_CENTRALIS,in_sub5,2.04461682720334e-5,2.5057756310769e-5,3.031738876142832e-5
PROMOPS_CENTRALIS,in_sub6,2.0425187182746623e-5,2.4970125223787983e-5,3.0145674291073705e-5
PROMOPS_CENTRALIS,na_sub1,3.218923259863793e-6,6.226280903936277e-4,0.014291314933980503
PROMOPS_CENTRALIS,na_sub2,1.0828486237701697e-5,1.3258880505727407e-4,6.722463200211861e-4
PROMOPS_CENTRALIS,na_sub3,2.0286806616224052e-5,2.4873524213046388e-5,3.010625607655739e-5
PROMOPS_CENTRALIS,po_sub1,1.0830793231434474e-5,5.564781184397591e-4,0.0061431738505579175
PROMOPS_CENTRALIS,po_sub2,1.087149593644465e-5,6.861260335476245e-4,0.008472519818258362
PROMOPS_CENTRALIS,po_sub3,2.701634696192396e-4,0.00714109194514806,0.053758563062134224
PROMOPS_CENTRALIS,po_sub4,5.261033982959279e-6,2.740002578256254e-4,0.0030514999817477357
PROMOPS_CENTRALIS,po_sub5,5.305344386627222e-6,2.746458788594172e-4,0.0030485779665672926
PROMOPS_CENTRALIS,po_sub6,1.069145144321528e-5,6.91374753058541e-4,0.0086517804214713
PROMOPS_CENTRALIS,tr_sub1,5.500458674960451e-6,3.882515969776778e-4,0.005107008052470906
PROMOPS_CENTRALIS,tr_sub2,2.0393202034391772e-5,2.5006066189508207e-5,3.026890380069135e-5
PROMOPS_CENTRALIS,tr_sub3,2.0521971731062538e-5,2.5043221607962474e-5,3.0185954003405384e-5
PROMOPS_CENTRALIS,tr_sub4,1.7885146995428212e-5,3.576496008480347e-5,6.316612051370599e-5
LASIURUS_FRANTZII,ag_sub1,3.1676534069961717e-4,0.006793617930172525,0.04583725106859926
LASIURUS_FRANTZII,ag_sub2,7.782697731528134e-5,0.0024475008862062646,0.02053572327702069
LASIURUS_FRANTZII,ag_sub3,1.263593261183037e-4,0.0024537248693403645,0.015880880830969835
LASIURUS_FRANTZII,ag_sub4,2.0366841724925882e-5,2.4897588516806237e-5,3.0056819817794293e-5
LASIURUS_FRANTZII,bi_sub1,4.436959390461286e-6,1.4259877564283134e-4,0.0012205104614803686
LASIURUS_FRANTZII,bi_sub2,1.7149240016516073e-5,7.080795689863162e-4,0.0069320778243010745
LASIURUS_FRANTZII,bi_sub3,3.370563875183546e-4,0.007720990867081924,0.053799114357112265
LASIURUS_FRANTZII,bi_sub4,2.036489201866235e-5,2.4924670086092195e-5,3.0120824397347083e-5
LASIURUS_FRANTZII,cli_sub1,1.4629063874223744e-4,0.004534783904399776,0.03747958836499321
LASIURUS_FRANTZII,cli_sub2,0.0014108158481201814,0.013663281716251405,0.059748523147071464
LASIURUS_FRANTZII,cli_sub3,2.5222456425216604e-4,0.004679095909887323,0.029387785751756712
LASIURUS_FRANTZII,cli_sub4,2.9447141289608967e-5,0.0011928733677958848,0.011534288395055992
LASIURUS_FRANTZII,cli_sub5,7.1289626520293e-6,1.7731281463843416e-4,0.0013200200281973276
LASIURUS_FRANTZII,dev_sub1,6.615717381320658e-5,0.0016769801995074932,0.012556759633360115
LASIURUS_FRANTZII,dev_sub2,7.734344419129504e-6,2.9035781440487035e-4,0.0027033805532548174
LASIURUS_FRANTZII,dev_sub3,5.734692529952592e-6,9.63405268429055e-5,5.798654676745446e-4
LASIURUS_FRANTZII,en_sub1,2.049092991174287e-5,2.4988238972169946e-5,3.0101537325860616e-5
LASIURUS_FRANTZII,en_sub2,1.0666541450866477e-5,4.2084994694952015e-4,0.004023993477982116
LASIURUS_FRANTZII,en_sub3,0.00541290461207,0.0297004221164589,0.09428564700444941
LASIURUS_FRANTZII,geo_sub1,2.0456468727085762e-5,2.5048456396813478e-5,3.0282853905811788e-5
LASIURUS_FRANTZII,geo_sub2,2.0285503496367943e-5,2.489033320092645e-5,3.014617167612107e-5
LASIURUS_FRANTZII,geo_sub3,4.470990172776885e-6,1.425839945968359e-4,0.001215246900342167
LASIURUS_FRANTZII,hu_sub1,6.402060856820434e-6,1.982243120593112e-4,0.001662190833617472
LASIURUS_FRANTZII,hu_sub2,2.0507836742797817e-5,2.5087538116525446e-5,3.03048159174763e-5
LASIURUS_FRANTZII,hu_sub3,1.2096034675628523e-5,3.011262080567737e-4,0.0022420331957797766
LASIURUS_FRANTZII,in_sub1,8.203992001173037e-6,1.0409011212552184e-4,5.380644484016087e-4
LASIURUS_FRANTZII,in_sub2,4.673425498878628e-6,1.3598821920428322e-4,0.001102652917580484
LASIURUS_FRANTZII,in_sub3,5.78050234410235e-6,1.1291962475046831e-4,7.375174921347016e-4
LASIURUS_FRANTZII,in_sub4,5.113894947657872e-6,3.078145304201201e-4,0.0037109298966257463
LASIURUS_FRANTZII,in_sub5,3.619309607828526e-6,2.0547890354384298e-4,0.002400147311311579
LASIURUS_FRANTZII,in_sub6,5.1438150640561754e-6,1.0643945242568736e-4,7.172575130290391e-4
LASIURUS_FRANTZII,na_sub1,1.389488235295761e-4,0.003641622232616878,0.02759403285446793
LASIURUS_FRANTZII,na_sub2,7.523976519201176e-6,3.422892279898584e-4,0.003538764157200836
LASIURUS_FRANTZII,na_sub3,7.553603697183118e-6,3.74064797134349e-4,0.004050503694198635
