species,threat,scope_sev,Q1,Median,Q3,P99
CENTRONYCTERIS_CENTRALIS,tr_sub2,Scope,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,tr_sub3,Scope,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,tr_sub4,Scope,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,ag_sub1,Severity,0.005158358924253458,0.12092455610210516,0.3027350336966338,0.9205826847109271
CENTRONYCTERIS_CENTRALIS,ag_sub2,Severity,0.0045472963210350026,0.005377829614083505,0.007040802268674075,0.42555285718100166
CENTRONYCTERIS_CENTRALIS,ag_sub3,Severity,0.16831644176544502,0.2683786254348829,0.41547785931736736,0.98167823247961294
CENTRONYCTERIS_CENTRALIS,ag_sub4,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,bi_sub1,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,bi_sub2,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,bi_sub3,Severity,0.005673998866433034,0.14079985967171765,0.31898848633321225,0.94348449909801535
CENTRONYCTERIS_CENTRALIS,bi_sub4,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,cli_sub1,Severity,0.004677922199386739,0.005697709742918265,0.15538557136006984,0.9568805688489515
CENTRONYCTERIS_CENTRALIS,cli_sub2,Severity,0.005142980231225736,0.08029528319025132,0.2322592822737562,0.8408783819435501
CENTRONYCTERIS_CENTRALIS,cli_sub3,Severity,0.00454445561381787,0.00537408521649834,0.00701188614818083,0.7266933092555498
CENTRONYCTERIS_CENTRALIS,cli_sub4,Severity,0.0330863945023544,0.1379813847852619,0.2024065694138528,0.8345242694737512
CENTRONYCTERIS_CENTRALIS,cli_sub5,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,dev_sub1,Severity,0.004540563858929119,0.00536902920196235,0.006976208168228244,0.772491128285513
CENTRONYCTERIS_CENTRALIS,dev_sub2,Severity,0.0044358103147599,0.005156423480074729,0.006078896655447601,0.620115821889773
CENTRONYCTERIS_CENTRALIS,dev_sub3,Severity,0.0044358103147599,0.005156423480074729,0.006078896655447601,0.620115821889773
CENTRONYCTERIS_CENTRALIS,en_sub1,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,en_sub2,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,en_sub3,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,geo_sub1,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,geo_sub2,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,geo_sub3,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,hu_sub1,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,hu_sub2,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,hu_sub3,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,in_sub1,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,in_sub2,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,in_sub3,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,in_sub4,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,in_sub5,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,in_sub6,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,na_sub1,Severity,0.004677718530329011,0.0056970903074008835,0.1700422658707282,0.8554885589714152
CENTRONYCTERIS_CENTRALIS,na_sub2,Severity,0.004434544398391461,0.005155208058009632,0.006076794027227746,0.9008185781237599
CENTRONYCTERIS_CENTRALIS,na_sub3,Severity,0.0044390596211520954,0.005160117833805873,0.006087169509477656,0.57685462687789
CENTRONYCTERIS_CENTRALIS,po_sub1,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,po_sub2,Severity,0.004436541988781093,0.0051572684340269155,0.006080822701918844,0.726693309255534
CENTRONYCTERIS_CENTRALIS,po_sub3,Severity,0.004867056342447642,0.006377839855984597,0.21100730204486795,0.9540636399621177
CENTRONYCTERIS_CENTRALIS,po_sub4,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,po_sub5,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,po_sub6,Severity,0.004435860985918342,0.005156606735811089,0.006079663717097864,0.8958327653307909
CENTRONYCTERIS_CENTRALIS,tr_sub1,Severity,0.004439069401558799,0.0051601257059251835,0.006087076193605946,0.4507508454031299
CENTRONYCTERIS_CENTRALIS,tr_sub2,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,tr_sub3,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
CENTRONYCTERIS_CENTRALIS,tr_sub4,Severity,0.004350959975780212,0.004999999266712335,0.005710325751490998,0.00878473756020317
LASIURUS_CINEREUS,ag_sub1,Scope,0.0052616291360594505,0.06530085174498114,0.3006788893332876,0.8351266057619278
LASIURUS_CINEREUS,ag_sub2,Scope,0.004802647227879405,0.006091200727564267,0.09821508856074147,0.7507038176885749
LASIURUS_CINEREUS,ag_sub3,Scope,0.0047081359519394236,0.005778566256430003,0.11932768775976058,0.43283653955106377
LASIURUS_CINEREUS,ag_sub4,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,bi_sub1,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,bi_sub2,Scope,0.0045548396604961775,0.005399729931257279,0.007257769633702791,0.807868726210215
LASIURUS_CINEREUS,bi_sub3,Scope,0.00506276499680744,0.0313214787095607,0.29693089837025094,0.8383020992166275
LASIURUS_CINEREUS,bi_sub4,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,cli_sub1,Scope,0.005274630052466811,0.08224312154260366,0.19937014945872827,0.8952464132370843
LASIURUS_CINEREUS,cli_sub2,Scope,0.005563044178104313,0.10136847017207964,0.21056383839266404,0.9321678594516483
LASIURUS_CINEREUS,cli_sub3,Scope,0.005271906555220769,0.08439044531173875,0.23964306710352215,0.9333891108151098
LASIURUS_CINEREUS,cli_sub4,Scope,0.004495718535456019,0.005273672233826648,0.006460672190026532,0.529342436803136
LASIURUS_CINEREUS,cli_sub5,Scope,0.0044447614825017245,0.0051709467707054015,0.006117262331930279,0.28389320770118465
LASIURUS_CINEREUS,dev_sub1,Scope,0.004810327116292376,0.006113236150093799,0.17627290958994452,0.7883805695355952
LASIURUS_CINEREUS,dev_sub2,Scope,0.0043955233622155945,0.0050794006002082455,0.005883572222510177,0.30149010834451007
LASIURUS_CINEREUS,dev_sub3,Scope,0.00439459886872032,0.005078337580784582,0.005881512834309114,0.38567220837137073
LASIURUS_CINEREUS,en_sub1,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,en_sub2,Scope,0.004498727240814202,0.0052774905413686115,0.006474248647092645,0.49037862563608775
LASIURUS_CINEREUS,en_sub3,Scope,0.04894752827617643,0.17980313452480115,0.3600047120637099,0.6915838715418924
LASIURUS_CINEREUS,geo_sub1,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,geo_sub2,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,geo_sub3,Scope,0.004395523395948522,0.005079390701739979,0.005883578978133155,0.21833953891119523
LASIURUS_CINEREUS,hu_sub1,Scope,0.004392163613105957,0.005119524407703838,0.0060196569455432496,0.5756286066561386
LASIURUS_CINEREUS,hu_sub2,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,hu_sub3,Scope,0.00439194394090305,0.005075354525804626,0.0058758080527186,0.19288706154135057
LASIURUS_CINEREUS,in_sub1,Scope,0.0043955048383173346,0.005079401901896625,0.005883683377681373,0.40749645391028827
LASIURUS_CINEREUS,in_sub2,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,in_sub3,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,in_sub4,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,in_sub5,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,in_sub6,Scope,0.004440980765499413,0.005166501816457101,0.006106667283329594,0.4075143955947275
LASIURUS_CINEREUS,na_sub1,Scope,0.005067552834957595,0.03474302775316012,0.2853192369821268,0.8411079121180622
LASIURUS_CINEREUS,na_sub2,Scope,0.004439179455039591,0.005164365971670461,0.006101708678297326,0.4557455340794591
LASIURUS_CINEREUS,na_sub3,Scope,0.0046278163191550955,0.005565515729674318,0.08338930779315903,0.8339762919489413
LASIURUS_CINEREUS,po_sub1,Scope,0.004561452081937647,0.005408683697626011,0.007372188088675423,0.47915699630602915
LASIURUS_CINEREUS,po_sub2,Scope,0.004443878875980413,0.005169900601763303,0.0061148072098718585,0.5236078245143055
LASIURUS_CINEREUS,po_sub3,Scope,0.004810484193613053,0.006113419935063954,0.22446400712518064,0.7224413626705428
LASIURUS_CINEREUS,po_sub4,Scope,0.00439194394090305,0.005075354525804626,0.0058758080527186,0.19288706154135057
LASIURUS_CINEREUS,po_sub5,Scope,0.004395483421352882,0.005079334899557339,0.005883449622160736,0.2533255663148039
LASIURUS_CINEREUS,po_sub6,Scope,0.00456069829714872,0.005407684059143129,0.007359754988595646,0.6246077420342329
LASIURUS_CINEREUS,tr_sub1,Scope,0.004395306422959043,0.005079121667712285,0.005883009414800476,0.31024110820988704
LASIURUS_CINEREUS,tr_sub2,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,tr_sub3,Scope,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,tr_sub4,Scope,0.004444550510915622,0.005170754725846314,0.0061167473769406094,0.5753647097542686
LASIURUS_CINEREUS,ag_sub1,Severity,0.005268497415891844,0.09037946842085816,0.2535342041281293,0.7883487859090506
LASIURUS_CINEREUS,ag_sub2,Severity,0.004806083809445128,0.006101310569567246,0.1524791427617635,0.7348332402873246
LASIURUS_CINEREUS,ag_sub3,Severity,0.004708134312765085,0.0057784768801790384,0.12013215584250798,0.4034539590641221
LASIURUS_CINEREUS,ag_sub4,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,bi_sub1,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,bi_sub2,Severity,0.0045548396604961775,0.005399729931257279,0.0072577696337028106,0.8078687259824419
LASIURUS_CINEREUS,bi_sub3,Severity,0.00506350973572448,0.032724385395636255,0.35040861999864886,0.8379561466860352
LASIURUS_CINEREUS,bi_sub4,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,cli_sub1,Severity,0.0052752589929434286,0.08229564186265316,0.17914764804238692,0.8591789376687204
LASIURUS_CINEREUS,cli_sub2,Severity,0.005566876815736938,0.10558860488981066,0.21216532044509448,0.8244392656605231
LASIURUS_CINEREUS,cli_sub3,Severity,0.0052747502563980225,0.0841016947805031,0.25205733912848577,0.8523452557261467
LASIURUS_CINEREUS,cli_sub4,Severity,0.004495747303515783,0.005273685822231866,0.00646051944059605,0.3632793148850731
LASIURUS_CINEREUS,cli_sub5,Severity,0.0044447614825017245,0.0051709467707054015,0.006117262331930279,0.28389320770118465
LASIURUS_CINEREUS,dev_sub1,Severity,0.004811142448979586,0.0061150532734546145,0.18904372696390145,0.5583554600439562
LASIURUS_CINEREUS,dev_sub2,Severity,0.0043955233622155945,0.0050794006002082455,0.005883572222510177,0.30149010834451007
LASIURUS_CINEREUS,dev_sub3,Severity,0.004395154512149268,0.0050789458905726075,0.005882670004221066,0.34286006154063314
LASIURUS_CINEREUS,en_sub1,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,en_sub2,Severity,0.004498592940673091,0.005277280884733155,0.006473412844056136,0.6602858022130347
LASIURUS_CINEREUS,en_sub3,Severity,0.049232749673060856,0.18206329121468245,0.396303776769214,0.835565032621886
LASIURUS_CINEREUS,geo_sub1,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,geo_sub2,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,geo_sub3,Severity,0.004395517259872476,0.0050793795175546755,0.00588353650648623,0.23477008674898953
LASIURUS_CINEREUS,hu_sub1,Severity,0.00444476687875978,0.0051709507855069265,0.006117303287343736,0.39291106838256035
LASIURUS_CINEREUS,hu_sub2,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,hu_sub3,Severity,0.00439194394090305,0.005075354525804626,0.0058758080527186,0.19288706154135057
LASIURUS_CINEREUS,in_sub1,Severity,0.004395450256202121,0.005079417257080242,0.00588384356743782,0.7095043392233
LASIURUS_CINEREUS,in_sub2,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,in_sub3,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,in_sub4,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,in_sub5,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,in_sub6,Severity,0.004440938199516761,0.00516653561256052,0.0061069189033321385,0.7095043392249508
LASIURUS_CINEREUS,na_sub1,Severity,0.005067605930182241,0.03499924101897471,0.2854203316865269,0.836469461279406
LASIURUS_CINEREUS,na_sub2,Severity,0.004439179455039591,0.005164365971670461,0.006101708678297326,0.4557455340794591
LASIURUS_CINEREUS,na_sub3,Severity,0.004627841842901881,0.005565436818126706,0.07325666191434356,0.7348332397367855
LASIURUS_CINEREUS,po_sub1,Severity,0.004561448717611214,0.005408666270564705,0.007372352908743603,0.4388551167653812
LASIURUS_CINEREUS,po_sub2,Severity,0.004443878875980413,0.005169900601763303,0.0061148072098718585,0.5236078245143055
LASIURUS_CINEREUS,po_sub3,Severity,0.004810474899768348,0.006113681785075387,0.22706171744555742,0.759751495844867
LASIURUS_CINEREUS,po_sub4,Severity,0.00439194394090305,0.005075354525804626,0.0058758080527186,0.19288706154135057
LASIURUS_CINEREUS,po_sub5,Severity,0.004395483421352882,0.005079334899557339,0.005883449622160736,0.2533255663148039
LASIURUS_CINEREUS,po_sub6,Severity,0.004560679310402167,0.00540781691798885,0.007360135912325199,0.7530057009196702
LASIURUS_CINEREUS,tr_sub1,Severity,0.004395306422959043,0.005079121667712285,0.005883009414800476,0.31024110820988704
LASIURUS_CINEREUS,tr_sub2,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,tr_sub3,Severity,0.004350959975780212,0.004999999266712335,0.0057103257514909975,0.008784737560203098
LASIURUS_CINEREUS,tr_sub4,Severity,0.004444574416034398,0.005170700031731808,0.006116681223588788,0.4790180528423227
TADARIDA_BRASILIENSIS,ag_sub1,Scope,0.004784572207826809,0.006022038293764094,0.16039937637117055,0.7629280813359686
TADARIDA_BRASILIENSIS,ag_sub2,Scope,0.004593150040435895,0.0054837025020532245,0.025909268102382404,0.4101648180404117
TADARIDA_BRASILIENSIS,ag_sub3,Scope,0.004677124208771396,0.0056937488641088845,0.040523103180140845,0.4495760705253477
TADARIDA_BRASILIENSIS,ag_sub4,Scope,0.004401273675338736,0.005090120905976668,0.005908806317666459,0.14654068167378229
TADARIDA_BRASILIENSIS,bi_sub1,Scope,0.004458235718597028,0.005197161584313409,0.006194101341609845,0.6344210341881058
TADARIDA_BRASILIENSIS,bi_sub2,Scope,0.004454501299756367,0.005192674576596758,0.0061826052891744655,0.2515055411793865
TADARIDA_BRASILIENSIS,bi_sub3,Scope,0.004782482623461142,0.006015981144991177,0.09474521420809197,0.5976338916026168
TADARIDA_BRASILIENSIS,bi_sub4,Scope,0.004401273675338736,0.005090120905976668,0.005908806317666459,0.14654068167378229
TADARIDA_BRASILIENSIS,cli_sub1,Scope,0.0050892254205820745,0.038455420390474754,0.19316125149920949,0.7435219907449958
TADARIDA_BRASILIENSIS,cli_sub2,Scope,0.04326898223406901,0.1813335640394011,0.3616388332385499,0.8713187452725399
TADARIDA_BRASILIENSIS,cli_sub3,Scope,0.005703859531714451,0.11697696675898224,0.2410100465788642,0.7428518987456967
TADARIDA_BRASILIENSIS,cli_sub4,Scope,0.004784442113016423,0.006021796010802097,0.10124866843826541,0.841913601105777
TADARIDA_BRASILIENSIS,cli_sub5,Scope,0.004523606617139751,0.005327722134556179,0.006706819577657781,0.29940244528810295
TADARIDA_BRASILIENSIS,dev_sub1,Scope,0.005089209549534628,0.08359938803221965,0.24772792774999677,0.7253698644668791
TADARIDA_BRASILIENSIS,dev_sub2,Scope,0.004789084783375508,0.006032728627300909,0.1781514275953604,0.5956375893465155
TADARIDA_BRASILIENSIS,dev_sub3,Scope,0.004789084929103784,0.006032742705372632,0.1323735826454713,0.5357282675658838
TADARIDA_BRASILIENSIS,en_sub1,Scope,0.004401273675338736,0.005090120905976668,0.005908806317666459,0.14654068167378229
TADARIDA_BRASILIENSIS,en_sub2,Scope,0.05904149853943385,0.16735894819140695,0.3383265576953353,0.8759647390339994
TADARIDA_BRASILIENSIS,en_sub3,Scope,0.028739722331924955,0.12892683743149572,0.26642704726940825,0.8411748189124457
TADARIDA_BRASILIENSIS,geo_sub1,Scope,0.004458829722611491,0.0051979179245327835,0.00619632492146788,0.3994097201521597
TADARIDA_BRASILIENSIS,geo_sub2,Scope,0.004523445182841456,0.005327495038844891,0.006705427894062792,0.48732869957121683
TADARIDA_BRASILIENSIS,geo_sub3,Scope,0.004523645485911338,0.005327803593270444,0.0067073664297809706,0.4872191535798236
TADARIDA_BRASILIENSIS,hu_sub1,Scope,0.005326217985813001,0.09196599825160666,0.21540576607655235,0.770804844296223
TADARIDA_BRASILIENSIS,hu_sub2,Scope,0.004401273675338736,0.005090120905976668,0.005908806317666459,0.14654068167378229
TADARIDA_BRASILIENSIS,hu_sub3,Scope,0.005072919382417846,0.020361373097862564,0.1187746574452244,0.8017247229246305
TADARIDA_BRASILIENSIS,in_sub1,Scope,0.004458826231244963,0.005198046685808252,0.006196578021157728,0.6185675866554616
TADARIDA_BRASILIENSIS,in_sub2,Scope,0.00445886748674075,0.005197968684173318,0.0061964511923790835,0.23201035832765401
TADARIDA_BRASILIENSIS,in_sub3,Scope,0.00445886748674075,0.005197968684173318,0.0061964511923790835,0.23201035832765401
TADARIDA_BRASILIENSIS,in_sub4,Scope,0.00445886748674075,0.005197968684173318,0.0061964511923790835,0.23201035832765401
TADARIDA_BRASILIENSIS,in_sub5,Scope,0.0045983075918679586,0.005491399966512208,0.055742278794753755,0.4013789625960121
TADARIDA_BRASILIENSIS,in_sub6,Scope,0.004593159013036868,0.005483640286292406,0.025191819883971126,0.37596551848150767
TADARIDA_BRASILIENSIS,na_sub1,Scope,0.005080947852316747,0.038562080273950104,0.2042714455015978,0.8140593847487887
TADARIDA_BRASILIENSIS,na_sub2,Scope,0.004679621735819627,0.0056990253289784425,0.1016972937007286,0.6925314847316298
TADARIDA_BRASILIENSIS,na_sub3,Scope,0.0046800728909119176,0.00569972529262788,0.05934790916895005,0.2882026381828715
TADARIDA_BRASILIENSIS,po_sub1,Scope,0.0053243234747263005,0.06480974111759767,0.1521122690711898,0.5766461475591699
TADARIDA_BRASILIENSIS,po_sub2,Scope,0.004790260226940419,0.006036304786417334,0.12022355943766523,0.6414394129220548
TADARIDA_BRASILIENSIS,po_sub3,Scope,0.04866200580291578,0.23321090671341865,0.4095663098693604,0.8238488139577095
TADARIDA_BRASILIENSIS,po_sub4,Scope,0.0045931569928486845,0.005483646407239096,0.025984928060975913,0.3660981089980275
TADARIDA_BRASILIENSIS,po_sub5,Scope,0.004597542470863451,0.005490267689884395,0.043369563599659766,0.8030985944978113
TADARIDA_BRASILIENSIS,po_sub6,Scope,0.005077526154854914,0.04803703940595411,0.2390303917441146,0.9002894204487515
TADARIDA_BRASILIENSIS,tr_sub1,Scope,0.00445732576447908,0.005195932853955845,0.0061905587962891185,0.3449700169310122
TADARIDA_BRASILIENSIS,tr_sub2,Scope,0.004458096747986086,0.005196833161636347,0.0061927433209932855,0.15492501931829403
