species,question,Q1,Median,Q3
MYOTIS_SEPTENTRIONALIS,cli_sub4,7.011681726031483e-5,3.565543377114871e-4,0.0011142183738263828
MYOTIS_SEPTENTRIONALIS,cli_sub5,2.032441643308677e-5,2.4896697310972914e-5,3.0109939553465278e-5
MYOTIS_SEPTENTRIONALIS,dev_sub1,2.576950545556494e-4,0.0038433780898661637,0.021519512772560367
MYOTIS_SEPTENTRIONALIS,dev_sub2,3.281132639099424e-5,0.0015033097041955753,0.015521695461598872
MYOTIS_SEPTENTRIONALIS,dev_sub3,3.661964150682935e-5,6.084713020461203e-4,0.0036364174803594444
MYOTIS_SEPTENTRIONALIS,en_sub1,2.8826875845668016e-4,0.005143108472953073,0.03160073655860063
MYOTIS_SEPTENTRIONALIS,en_sub2,0.01114891491253325,0.03423398834678249,0.07843534344815906
MYOTIS_SEPTENTRIONALIS,en_sub3,4.3852728506462455e-4,0.0023142740821486393,0.0073723878078006955
MYOTIS_SEPTENTRIONALIS,geo_sub1,2.0308852326303193e-5,2.49386776878415e-5,3.022567009345361e-5
MYOTIS_SEPTENTRIONALIS,geo_sub2,2.0626096302421626e-5,2.5167364893671883e-5,3.0332490327809486e-5
MYOTIS_SEPTENTRIONALIS,geo_sub3,2.033626829421298e-5,2.4832539112383864e-5,2.9948925275808844e-5
MYOTIS_SEPTENTRIONALIS,hu_sub1,0.0013167727980055248,0.010339941825039504,0.040621376673734666
MYOTIS_SEPTENTRIONALIS,hu_sub2,3.0189169294254483e-5,4.49208103663071e-4,0.002529817501910819
MYOTIS_SEPTENTRIONALIS,hu_sub3,2.5997365994599833e-5,3.910929990414239e-4,0.0022158907853489763
MYOTIS_SEPTENTRIONALIS,in_sub1,0.7096555491097416,0.7821789865219174,0.8445279482427888
MYOTIS_SEPTENTRIONALIS,in_sub2,3.3074285198935644e-5,3.4154452389804354e-4,0.001578063746073414
MYOTIS_SEPTENTRIONALIS,in_sub3,2.033444894975732e-5,2.4870721354177126e-5,3.003790889091265e-5
MYOTIS_SEPTENTRIONALIS,in_sub4,2.033448697734055e-5,2.5022430174185934e-5,3.0382827880637862e-5
MYOTIS_SEPTENTRIONALIS,in_sub5,2.4289985162186276e-5,5.857980508320983e-4,0.004283524137222179
MYOTIS_SEPTENTRIONALIS,in_sub6,2.487353440364653e-5,4.2451056003881026e-4,0.0025751023621376637
MYOTIS_SEPTENTRIONALIS,na_sub1,7.730166474554943e-4,0.010785603654759831,0.05746110986646247
MYOTIS_SEPTENTRIONALIS,na_sub2,2.0371687501677572e-5,2.4881489746879144e-5,3.0014013476190634e-5
MYOTIS_SEPTENTRIONALIS,na_sub3,2.844108518972582e-5,0.001810546513650643,0.02232384160347267
MYOTIS_SEPTENTRIONALIS,po_sub1,0.0011004776223496526,0.007338894351909044,0.026481732054467577
MYOTIS_SEPTENTRIONALIS,po_sub2,3.1518891410037086e-05,5.246117573541075e-4,0.0031387329337068336
MYOTIS_SEPTENTRIONALIS,po_sub3,0.0011893458831251996,0.010576495130299863,0.04440169976099806
MYOTIS_SEPTENTRIONALIS,po_sub4,2.0257034103143438e-5,2.483285856747997e-5,3.0052613164969065e-5
MYOTIS_SEPTENTRIONALIS,po_sub5,2.0336308913424788e-5,2.478810905478493e-5,2.9848178295443628e-5
MYOTIS_SEPTENTRIONALIS,po_sub6,1.9877303796832884e-5,3.128798724763103e-4,0.0018170608318807623
MYOTIS_SEPTENTRIONALIS,tr_sub1,2.3867789441161768e-4,0.0037925418287080297,0.02197081802929013
MYOTIS_SEPTENTRIONALIS,tr_sub2,0.002754828501945537,0.00853003783826937,0.019882260232643945
MYOTIS_SEPTENTRIONALIS,tr_sub3,2.046948455522322e-5,2.5052518340190743e-5,3.027515254907871e-5
MYOTIS_SEPTENTRIONALIS,tr_sub4,2.0578548167126334e-5,2.5119923065092787e-5,3.0286538428684275e-5
MYOTIS_SODALIS,ag_sub1,6.0275718133521516e-5,0.0023149650932922233,0.021647427162396315
MYOTIS_SODALIS,ag_sub2,0.0017901089606114468,0.015424395448287215,0.06324417726393783
MYOTIS_SODALIS,ag_sub3,1.2037509242428725e-5,2.4246897152280998e-4,0.0016096590652161986
MYOTIS_SODALIS,ag_sub4,2.038683181885602e-5,2.506529504036833e-5,3.0411966112063865e-5
MYOTIS_SODALIS,bi_sub1,2.0554332658852342e-05,2.5137154082534187e-5,3.0357037607829676e-5
MYOTIS_SODALIS,bi_sub2,2.0589999176190207e-5,2.5006324272147184e-5,3.001459874767973e-5
MYOTIS_SODALIS,bi_sub3,0.057425632699537606,0.14104643437566317,0.27163839708533744
MYOTIS_SODALIS,bi_sub4,2.0520707890120098e-5,2.5022043185701172e-5,3.0139596159848518e-5
